graphic card type,resolution (px),CPU cores,RAM size,operating system,drive type,RAM type,CPU clock speed (GHz),CPU model,drive memory size (GB),warranty,screen size,buynow_price,gps,nfc,wifi,lte,bluetooth,wwan,widi,lan,keyboard,illuminated keyboard,touchpad,numeric keyboard,camera,microphone,SD card reader,speakers
0,1,2,0.1333333333333333,5,1,2,2.5,7,0.1942215088282504,1,4,2349.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,3,0,1.7000000000000002,5,0.0449438202247191,0,4,1779.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,2,2,0.4,5,1,1,2.3,7,0.1942215088282504,1,5,2599.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,5,3,1,2.3,7,0.0449438202247191,1,4,4399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,1,2,0.6666666666666667,2,3,0,2.2,7,0.0898876404494382,1,4,3349.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.1333333333333333,5,1,2,2.5,7,0.1942215088282504,1,3,4219.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,3,0,1.6,1,0.0192616372391653,1,4,1599.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,2,2,0.1333333333333333,5,1,0,2.1,2,0.1942215088282504,1,5,1919.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,3,0.4,4,4,2,2.8,9,0.2199036918138041,1,4,5898.0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,1,2,0.1333333333333333,0,1,2,2.3,5,0.1942215088282504,1,4,1899.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.4,5,0.0176565008025682,1,4,2449.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,1.2,0,3,2,2.5,7,0.1861958266452648,1,4,5212.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,2,0.4,4,4,2,2.5,7,0.2199036918138041,1,3,3489.0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1
0,4,2,0.4,5,3,2,3.5,9,0.0963081861958266,1,3,8886.04,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,1,2,0.9333333333333332,4,3,0,1.7000000000000002,7,0.0192616372391653,0,4,2319.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.1333333333333333,4,1,0,2.5,9,0.1942215088282504,0,4,2299.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,5,3,2,2.0,5,0.0176565008025682,1,4,2409.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
0,3,4,0.4,0,3,2,1.6,7,0.0449438202247191,1,4,2599.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,2,0.1333333333333333,5,3,2,2.5,7,0.0963081861958266,1,3,4799.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,1,2,0.4,4,3,0,2.5,9,0.0417335473515248,1,4,2877.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1
1,1,2,0.4,4,3,0,1.8,9,0.0449438202247191,0,4,2316.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,3,1,0,2.4,9,0.1942215088282504,1,5,2699.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.7,9,0.0449438202247191,1,2,4799.0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
0,3,2,0.1333333333333333,4,3,2,2.4,5,0.0449438202247191,1,3,2989.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.4,4,3,2,2.8,9,0.0192616372391653,1,4,4199.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,2.0,4,3,2,2.8,9,0.0898876404494382,1,4,7524.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1
1,3,4,0.6666666666666667,4,3,2,2.8,9,0.0898876404494382,1,4,7949.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
0,3,2,0.4,5,1,0,2.3,7,0.1942215088282504,0,4,3588.24,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,3,2,2.5,7,0.0898876404494382,1,4,3799.0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.4,4,1,1,2.3,7,0.0939004815409309,1,4,1749.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,1.7000000000000002,7,0.1942215088282504,0,4,1609.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,1.2,0,3,2,2.5,7,0.0898876404494382,1,4,4523.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,4,0.6666666666666667,5,1,2,2.7,10,0.1942215088282504,1,4,2499.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,1,2,2.6,9,0.1942215088282504,1,4,3598.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,5,4,2,2.8,9,0.2199036918138041,1,4,6363.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.4,4,1,2,2.5,7,0.1942215088282504,1,4,4599.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,2,0.4,0,1,2,2.0,5,0.1942215088282504,1,4,2099.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
0,3,2,0.6666666666666667,0,4,2,2.4,5,0.218298555377207,1,4,2499.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,3,0,1.6,1,0.0192616372391653,1,4,1549.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.6666666666666667,4,1,2,2.5,7,0.1942215088282504,1,4,3499.0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1
1,1,2,0.6666666666666667,5,3,1,1.9,5,0.1861958266452648,1,4,3449.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.8,9,0.4975922953451043,1,4,6599.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.1333333333333333,4,1,2,2.5,7,0.1942215088282504,1,4,3379.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,3,4,0.4,0,4,2,2.3,7,0.218298555377207,1,5,3599.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.6666666666666667,4,1,2,2.5,7,0.1942215088282504,1,4,3743.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,3,4,2.0,0,3,2,2.8,9,0.0898876404494382,1,4,6486.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.6666666666666667,4,4,2,2.8,9,0.2969502407704655,1,4,4929.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,1,2,0.1333333333333333,4,1,2,2.3,5,0.1942215088282504,1,4,2099.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.7,9,0.0449438202247191,1,2,4760.95,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
1,3,4,0.4,5,1,2,2.6,9,0.1942215088282504,1,4,3599.0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,2.0,4,4,2,2.5,7,0.2969502407704655,1,4,5289.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,2,0.1333333333333333,4,1,0,2.4,5,0.1942215088282504,1,4,2699.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
0,3,2,0.4,5,3,2,2.5,7,0.0296950240770465,1,4,3249.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.5,7,0.2199036918138041,1,4,4299.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,3,2,2.0,5,0.0417335473515248,1,4,2049.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
0,1,2,0.0,4,3,0,1.6,1,0.0417335473515248,1,0,1349.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
1,3,4,0.4,0,3,2,2.8,9,0.0939004815409309,1,4,5283.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.9333333333333332,2,3,1,2.1,2,0.0176565008025682,1,4,2579.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.9333333333333332,5,4,2,2.5,7,0.3948635634028892,1,4,4709.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
0,11,2,0.9333333333333332,5,3,2,2.7,9,0.0963081861958266,1,4,7799.0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.9333333333333332,4,3,0,2.4,9,0.0449438202247191,0,4,2649.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.8,9,0.420545746388443,1,4,4449.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.1333333333333333,0,4,2,2.8,9,0.2945425361155698,1,4,5199.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,3,4,0.4,4,3,2,2.5,7,0.1942215088282504,1,4,5979.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1
0,3,2,0.1333333333333333,4,4,2,2.4,5,0.1195826645264847,1,4,2299.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.6666666666666667,5,3,2,2.8,9,0.0898876404494382,1,4,6863.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,1,2,0.1333333333333333,2,3,0,2.2,7,0.0417335473515248,1,4,2759.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.8,9,0.0417335473515248,1,4,6031.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1
0,1,2,0.4,4,3,2,2.1,2,0.0898876404494382,0,4,2090.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,3,0,2.0,5,0.0192616372391653,0,4,1629.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.1333333333333333,4,3,0,2.3,5,0.0192616372391653,0,4,1629.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,5,3,2,2.8,9,0.0898876404494382,1,4,7113.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,3,4,0.4,4,1,2,1.6,7,0.1942215088282504,1,4,3399.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,1,2,0.4,5,3,0,2.6,7,0.0417335473515248,1,4,2999.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
0,3,2,0.4,5,3,2,2.7,9,0.0192616372391653,1,3,6122.45,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.4,4,3,2,2.5,9,0.0449438202247191,0,3,2961.83,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,0.4,0,4,2,2.6,9,0.218298555377207,1,5,3919.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.6666666666666667,0,1,2,2.5,7,0.1942215088282504,1,4,2949.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.6,9,0.3459069020866773,1,5,4049.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,1,2,0.9333333333333332,2,3,1,1.9,5,0.1861958266452648,1,4,3849.01,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.1333333333333333,5,4,2,2.3,7,0.2423756019261637,1,4,2749.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,1,0,2.4,5,0.1942215088282504,0,4,1569.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,4,4,2,2.8,9,0.5874799357945426,1,4,9024.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
0,9,2,0.4,4,3,0,1.6,7,0.0963081861958266,1,2,4599.0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
1,1,4,0.4,0,3,1,2.0,4,0.0417335473515248,1,4,1799.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,0,3,2,2.0,5,0.0417335473515248,1,4,2456.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,3899.0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.4,0,4,2,2.6,9,0.2945425361155698,1,5,4309.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.5,7,0.2199036918138041,1,4,4983.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.1333333333333333,5,1,2,2.5,7,0.1942215088282504,1,3,4351.88,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
0,1,4,0.1333333333333333,5,1,1,1.8,4,0.0939004815409309,1,4,1549.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,1.6,1,0.0939004815409309,1,4,1349.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.4,4,3,2,2.8,9,0.0417335473515248,1,4,5589.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
0,2,2,0.4,2,3,0,2.1,2,0.0898876404494382,1,5,2669.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.1333333333333333,4,3,0,1.8,4,0.0192616372391653,0,4,1439.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.8,9,0.2455858747993579,1,4,4869.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,1,2,0.4,4,1,2,2.3,5,0.1942215088282504,1,4,1790.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,2.0,0,3,2,2.8,9,0.0939004815409309,1,4,7099.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1
1,3,2,0.4,4,3,2,2.5,7,0.0898876404494382,1,4,3799.0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1
1,3,4,2.0,0,1,2,2.5,7,0.1942215088282504,1,4,4399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.4,5,3,2,2.5,7,0.0417335473515248,1,4,2729.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1
0,3,2,0.4,5,3,2,2.5,7,0.0898876404494382,1,4,3649.0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1
0,3,2,0.9333333333333332,5,3,2,2.3,7,0.0963081861958266,0,1,4637.24,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,1,2,0.4,4,1,0,1.9,5,0.1942215088282504,0,4,1694.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.4,4,3,0,2.3,5,0.0192616372391653,0,4,1749.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.6666666666666667,0,3,2,2.0,5,0.0176565008025682,1,4,2359.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
1,3,4,0.4,0,3,2,2.6,9,0.1861958266452648,1,4,5966.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.9333333333333332,4,3,2,2.4,5,0.0674157303370786,1,3,3449.0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1
0,3,2,0.1333333333333333,4,4,2,2.4,5,0.1452648475120385,1,3,3119.0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1
1,3,4,0.4,4,4,2,2.5,7,0.2443820224719101,1,4,4099.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,4,3,2,2.5,7,0.0417335473515248,1,4,3469.0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1
1,3,2,0.4,0,3,2,2.5,7,0.0449438202247191,1,3,3649.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,0.6666666666666667,5,3,1,2.0,5,0.0898876404494382,1,4,3099.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,4,0,2.5,9,0.3459069020866773,1,5,3199.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.6,9,0.2199036918138041,1,5,4387.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,4,3,2,2.5,7,0.0417335473515248,1,4,6624.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
0,1,2,0.1333333333333333,4,1,0,2.6,7,0.1942215088282504,1,4,2699.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
1,3,4,0.9333333333333332,0,3,2,2.6,9,0.0417335473515248,1,5,4099.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.1333333333333333,4,1,2,2.0,5,0.1942215088282504,1,4,2880.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
1,2,2,0.4,4,3,1,2.3,5,0.0176565008025682,1,5,3099.0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1
0,3,2,0.4,5,3,2,2.4,7,0.0192616372391653,1,3,4299.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.4,0,4,2,2.8,9,0.2455858747993579,1,4,5290.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,1,2,0.4,4,1,1,2.6,7,0.1942215088282504,1,4,2499.0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1
1,1,2,0.4,3,1,1,2.5,9,0.1942215088282504,1,4,3299.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,1,0,1.8,9,0.0939004815409309,0,2,1909.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
0,3,2,0.4,5,4,2,2.5,7,0.1420545746388443,1,4,2999.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.4,4,3,1,2.0,4,0.0963081861958266,1,4,1963.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.4,4,3,2,2.4,5,0.0898876404494382,1,4,2899.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,2,0.4,4,3,0,1.8,9,0.0192616372391653,0,2,2059.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,2,0.4,4,1,0,2.6,7,0.1942215088282504,0,5,2697.87,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,1,4,0.1333333333333333,5,3,1,1.8,4,0.0176565008025682,1,4,1779.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,4,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,3749.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,1,2,0.1333333333333333,4,1,0,1.6,7,0.1942215088282504,0,2,1545.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
1,3,4,0.4,0,1,2,1.8,9,0.1942215088282504,1,4,2899.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0
0,2,2,0.9333333333333332,5,3,0,2.1,2,0.0417335473515248,1,5,2909.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.5,7,0.2455858747993579,1,4,4269.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,1,2,2.5,7,0.1942215088282504,1,4,3699.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,4,0.4,5,3,2,2.8,9,0.0449438202247191,1,4,5999.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,1,2,0.1333333333333333,5,3,2,2.5,7,0.0963081861958266,1,3,4399.0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,2,0.9333333333333332,4,1,1,2.5,9,0.1942215088282504,1,4,2999.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,1,2,0.4,0,3,0,2.6,7,0.0417335473515248,1,4,2248.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1
0,1,4,0.1333333333333333,4,1,0,1.1,2,0.1942215088282504,1,4,1599.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
0,11,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,2,4999.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0
1,3,4,0.4,2,3,0,2.7,9,0.0989165329052969,0,4,3949.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.5,7,0.0898876404494382,1,4,5749.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
0,3,2,0.4,4,3,0,1.7000000000000002,7,0.0449438202247191,0,2,2165.85,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
0,2,4,0.1333333333333333,4,1,0,1.83,1,0.0939004815409309,1,5,1199.0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
0,1,2,0.4,4,1,1,2.0,5,0.1942215088282504,0,4,1499.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
0,3,2,0.1333333333333333,5,1,2,2.5,7,0.1942215088282504,1,4,2683.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.1333333333333333,4,1,0,2.6,7,0.1942215088282504,0,4,1682.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,3,2,2.8,9,0.1861958266452648,1,4,7449.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,2,2,0.9333333333333332,5,3,0,2.1,2,0.0417335473515248,1,5,2909.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,4,1,2,2.8,9,0.1942215088282504,1,4,3799.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.4,0,3,2,2.5,7,0.0706260032102728,1,3,3489.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1
0,1,2,0.4,4,1,0,1.7000000000000002,5,0.0939004815409309,0,4,1419.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,5,4,2,2.8,9,0.2969502407704655,1,4,7113.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
0,3,2,0.4,4,3,2,2.5,7,0.0449438202247191,1,3,3579.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,2.0,4,1,2,2.5,7,0.1942215088282504,1,4,4599.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
1,1,2,0.4,4,3,0,2.4,9,0.0449438202247191,0,4,2359.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.4,0,3,2,2.3,7,0.0898876404494382,1,5,4796.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
0,3,2,0.9333333333333332,5,3,2,2.8,9,0.0963081861958266,1,3,9249.0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.6666666666666667,0,4,2,2.6,9,0.2945425361155698,1,4,5407.0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
1,1,2,0.1333333333333333,0,1,2,2.8,7,0.1942215088282504,1,4,2499.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,1,2,0.6666666666666667,2,1,0,2.2,7,0.1942215088282504,1,4,2699.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.6666666666666667,4,3,2,2.8,9,0.1861958266452648,1,4,8724.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1
1,3,2,0.1333333333333333,0,3,2,2.0,5,0.0898876404494382,1,4,2439.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,2,2,0.4,1,3,1,2.5,9,0.0449438202247191,1,5,2699.0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1
1,3,2,0.1333333333333333,4,3,2,2.0,5,0.1942215088282504,1,4,3509.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.4,5,3,2,2.8,9,0.0449438202247191,1,3,7928.68,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1,3,4,0.1333333333333333,0,4,2,2.6,9,0.2443820224719101,1,5,3949.0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,2,3,0,2.0,5,0.0898876404494382,1,2,2349.01,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
1,3,4,2.0,4,3,2,2.8,9,0.0417335473515248,1,4,6611.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
1,3,2,0.4,0,4,2,2.5,7,0.218298555377207,1,4,3399.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
0,1,2,0.1333333333333333,3,4,0,1.9,7,0.0971107544141252,0,3,1849.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
0,3,2,0.4,4,3,2,2.0,5,0.0898876404494382,1,4,2629.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
1,3,4,0.4,4,1,2,2.8,9,0.1942215088282504,1,4,3999.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,0.9333333333333332,0,4,2,2.5,7,0.2455858747993579,1,4,5732.0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1
1,3,2,0.1333333333333333,4,3,2,2.5,7,0.0176565008025682,1,4,3483.0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
1,3,2,0.6666666666666667,0,3,2,2.4,5,0.0449438202247191,1,4,2529.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,2,0.4,4,4,0,2.5,9,0.1452648475120385,1,4,3599.0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1
1,3,4,0.9333333333333332,4,4,2,2.8,9,0.2945425361155698,1,4,5249.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,1,2,0.4,3,3,0,1.8,9,0.0192616372391653,1,4,2199.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1
1,3,4,0.4,4,3,2,2.6,9,0.0898876404494382,1,4,4499.0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
1,3,2,0.6666666666666667,4,3,2,2.5,7,0.0417335473515248,1,4,3199.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1
1,3,2,0.4,5,3,2,2.5,7,0.0449438202247191,1,4,3549.0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0
1,3,4,0.4,3,1,2,2.4,9,0.0939004815409309,1,5,3999.0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1
