graphic card type,resolution (px),CPU cores,RAM size,operating system,drive type,RAM type,CPU clock speed (GHz),CPU model,drive memory size (GB),warranty,screen size,buynow_price,bluetooth,wifi,widi,nfc,lan,gps,lte,wwan,keyboard,touchpad,numeric keyboard,illuminated keyboard,speakers,SD card reader,microphone,camera
1,2,2,16,4,1,1,2.3,5,0.0971107544141252,1,5,3249.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
1,3,4,32,4,3,2,2.5,7,0.046950240770465494,1,4,8186.0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,4,16,4,1,1,1.8,4,0.0971107544141252,1,4,2319.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,3,8,4,1,2,2.8,9,0.0971107544141252,1,4,4349.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1
1,1,2,4,4,1,1,1.9,5,0.0971107544141252,0,3,2249.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,1,2,8,4,3,0,1.7000000000000002,7,0.009630818619582664,0,4,1829.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,3,2,2.8,9,0.009630818619582664,1,4,4549.0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,8,4,1,2,2.8,9,0.19743178170144463,1,4,5459.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,1,2,8,4,1,0,2.5,9,0.0971107544141252,0,4,2199.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,8,2,3,1,2.1,2,0.00882825040128411,1,4,2049.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,8,4,3,0,1.7000000000000002,5,0.009630818619582664,0,4,1605.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,0,1,2,2.6,9,0.0971107544141252,1,5,3749.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,1,2,8,4,1,0,1.35,1,0.046950240770465494,0,4,1169.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,4,1,0,1.6,1,0.0971107544141252,1,4,1399.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,1,2,8,4,3,0,2.4,9,0.02247191011235955,0,4,2359.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,8,4,3,2,2.5,7,0.02247191011235955,1,3,3789.0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
1,3,4,32,4,3,2,2.5,7,0.02086677367576244,1,4,5249.0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
0,1,2,4,2,3,1,2.1,2,0.09309791332263243,1,4,2899.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,0,3,2,2.6,9,0.02086677367576244,1,5,3879.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,1,2,8,4,1,0,2.0,9,0.0971107544141252,0,4,1889.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,20,4,4,2,2.7,9,0.12279293739967898,1,4,3699.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,4,4,1,0,2.0,9,0.0971107544141252,0,4,1899.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,8,4,1,0,2.6,7,0.0971107544141252,1,4,2499.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
1,1,4,8,4,3,0,2.2,9,0.009630818619582664,0,4,2715.98,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,8,0,3,2,2.0,5,0.02086677367576244,1,4,2159.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
1,3,2,8,4,3,2,2.5,7,0.02247191011235955,1,4,4614.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
1,3,2,12,4,3,2,2.0,5,0.02086677367576244,1,4,2699.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,3,4,32,4,4,2,2.3,7,0.1497792937399679,1,5,5589.0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1
0,3,2,16,4,3,2,2.5,7,0.02086677367576244,1,4,3699.0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1
0,3,2,8,4,3,2,2.5,9,0.02247191011235955,1,2,3699.0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1
1,3,4,16,2,3,0,2.7,9,0.00882825040128411,0,4,3799.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,1,2,12,4,1,2,2.0,5,0.0971107544141252,1,4,2529.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,3,3,8,4,4,2,2.5,7,0.10995184590690209,1,4,5499.0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1
0,3,2,4,3,1,0,2.2,7,0.0971107544141252,1,4,2299.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,4,4,4,3,1,1.8,4,0.04494382022471911,1,4,2199.01,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,0,1,2,2.6,9,0.0971107544141252,1,5,3749.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,4,8,0,4,2,2.8,9,0.10995184590690209,1,4,4199.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,16,4,3,2,2.8,9,0.04494382022471911,1,4,6369.0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1
0,2,2,12,2,1,0,2.1,2,0.0971107544141252,1,5,2219.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,4,4,3,2,2.0,5,0.02086677367576244,1,4,2199.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,1,4,6,3,1,0,1.9,8,0.0971107544141252,0,4,1619.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,3,4,8,4,4,2,2.8,9,0.12219101123595505,1,4,5499.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,3,2,8,4,1,2,2.5,7,0.0971107544141252,1,4,3179.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
1,1,2,12,4,1,2,2.3,7,0.0971107544141252,1,4,2599.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,8,4,3,2,2.5,7,0.02086677367576244,1,4,2899.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,4,4,1,2,2.7,9,0.0971107544141252,1,4,3099.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,16,4,4,2,2.8,9,0.12219101123595505,1,4,4849.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,16,4,3,2,2.5,7,0.048154093097913325,1,4,5579.0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1
1,1,2,16,4,3,0,1.8,9,0.009630818619582664,0,4,2356.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,0,1,2,2.6,9,0.0971107544141252,1,5,3669.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,3,2,8,0,1,2,2.0,5,0.0971107544141252,1,4,2442.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,3,4,32,4,4,2,2.6,9,0.00882825040128411,1,4,6083.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
1,3,2,8,4,3,2,2.5,7,0.04494382022471911,1,4,4289.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
0,1,4,8,3,1,0,1.9,8,0.0971107544141252,1,4,1579.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,1,2,4,4,1,0,1.7000000000000002,5,0.046950240770465494,0,4,1339.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,8,4,1,2,2.5,7,0.0971107544141252,1,4,3639.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
1,3,2,4,4,1,2,2.0,5,0.0971107544141252,1,4,2149.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
0,3,4,8,4,3,2,1.6,7,0.02247191011235955,1,2,6299.0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1
0,3,2,8,4,3,2,2.4,5,0.02247191011235955,1,3,3349.0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1
1,3,4,8,4,1,2,2.5,7,0.0971107544141252,1,4,3599.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,3,2,8,4,3,2,2.5,7,0.02086677367576244,1,4,2999.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
0,1,2,8,4,3,0,2.16,1,0.02247191011235955,0,4,1599.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,4,2,2.5,7,0.14847512038523275,1,4,4899.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,2,8,4,3,2,2.0,5,0.04494382022471911,1,4,2819.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
0,3,2,20,4,3,2,2.8,9,0.048154093097913325,1,3,6600.0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,2,8,4,3,2,2.5,7,0.02247191011235955,1,3,3999.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
1,3,4,8,4,3,2,2.8,9,0.09309791332263243,1,4,6524.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,4,32,4,4,2,2.5,7,0.14847512038523275,1,4,5799.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,3,4,12,4,1,2,2.8,9,0.0971107544141252,1,4,4129.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,2,4,4,3,1,2.0,5,0.00882825040128411,1,4,2379.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,32,4,3,2,2.5,7,0.0971107544141252,1,4,5559.0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1
0,7,2,16,4,3,2,2.7,9,0.048154093097913325,1,4,7799.0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1
0,3,2,8,4,3,0,2.7,9,0.02247191011235955,1,3,7599.0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1
0,1,2,4,4,1,2,2.5,7,0.046950240770465494,0,4,2699.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,0,4,2,2.8,9,0.12118780096308186,1,4,6344.0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
1,3,2,8,0,3,2,2.5,7,0.02247191011235955,1,3,3649.0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
1,3,4,8,0,3,2,2.6,9,0.046950240770465494,1,5,4169.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,2,8,4,4,2,2.5,7,0.10995184590690209,1,3,4412.63,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1
0,1,2,12,4,4,2,2.3,5,0.12118780096308186,1,4,2649.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,0,3,2,2.0,5,0.00882825040128411,1,4,1749.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,2,2,4,4,3,0,2.4,9,0.009630818619582664,0,5,3167.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,6,4,3,0,2.3,7,0.009630818619582664,0,4,1975.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,6,2,8,3,3,0,2.0,9,0.02247191011235955,0,2,3399.99,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
0,1,2,2,4,3,0,1.6,1,0.02086677367576244,1,0,1349.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
1,3,4,16,4,3,2,2.8,9,0.09309791332263243,1,4,5429.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,4,12,0,4,2,2.8,9,0.14847512038523275,1,4,5914.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
0,1,2,4,4,3,1,2.5,7,0.02247191011235955,0,4,3000.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,12,4,1,2,2.5,7,0.0971107544141252,1,4,2649.0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,4,2,2.6,9,0.12279293739967898,1,5,4999.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,8,4,3,2,2.3,7,0.02247191011235955,1,4,3099.0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1
1,1,2,16,4,3,2,2.5,7,0.048154093097913325,1,3,5199.0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
1,3,2,8,4,3,2,2.5,7,0.04494382022471911,1,4,3599.0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1
1,2,2,16,4,3,0,2.3,7,0.02086677367576244,1,5,4224.0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
1,3,4,8,3,3,2,2.6,9,0.02247191011235955,0,4,3899.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,3,2,20,0,3,2,2.5,7,0.04494382022471911,1,4,3749.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,8,3,1,0,2.4,9,0.0971107544141252,1,5,2699.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,12,0,4,2,2.8,9,0.2102728731942215,1,4,4309.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,1,2,8,4,1,2,2.5,7,0.0971107544141252,1,3,3999.0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
0,1,2,8,2,3,0,2.0,5,0.02086677367576244,1,2,2309.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,7,4,16,0,4,2,2.8,9,0.10995184590690209,1,4,7699.0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
0,3,2,8,4,3,2,2.5,7,0.014847512038523275,1,4,3249.0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
1,3,4,8,0,4,2,2.6,9,0.10995184590690209,1,4,3449.0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0,3,2,12,4,1,2,2.0,5,0.0971107544141252,1,4,2349.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
1,3,4,8,0,4,2,2.5,7,0.12279293739967898,1,4,4099.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,1,2,4,4,1,0,2.5,7,0.0971107544141252,0,4,1679.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,8,0,3,0,2.6,7,0.009630818619582664,1,4,2249.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
1,3,2,4,4,3,2,2.4,5,0.009630818619582664,1,4,2299.0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
0,5,2,8,4,3,0,1.5,9,0.02247191011235955,0,3,3326.43,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1
1,3,2,8,4,4,0,2.7,7,0.1601123595505618,1,5,2877.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,2,2,8,4,1,0,2.1,2,0.0971107544141252,0,5,1819.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,32,4,3,2,2.8,9,0.04494382022471911,1,4,5519.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,3,2,4,0,1,2,2.0,5,0.0971107544141252,1,4,1769.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,0,4,2,2.8,9,0.12219101123595505,1,4,4699.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,4,4,3,2,2.0,5,0.00882825040128411,1,4,1939.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
0,1,2,8,4,3,0,2.16,1,0.02247191011235955,0,3,1507.43,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,1,2,8,4,1,2,2.0,5,0.0971107544141252,1,4,2199.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,3,2,1.6,7,0.02247191011235955,1,3,3449.0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1
1,1,2,4,4,3,2,2.3,7,0.02086677367576244,1,4,2659.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,8,4,3,2,2.0,5,0.00882825040128411,1,4,2589.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,3,4,8,4,4,2,2.3,7,0.10914927768860352,1,4,3799.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,2,8,4,3,0,2.5,9,0.009630818619582664,1,4,2499.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,32,4,3,2,2.5,7,0.02086677367576244,1,4,4709.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,1,2,4,4,1,0,1.7000000000000002,7,0.046950240770465494,0,4,1809.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,8,4,1,0,1.35,1,0.0971107544141252,0,4,1219.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,0,1,2,2.5,7,0.0971107544141252,1,4,3295.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,3,2,12,0,1,2,2.0,5,0.0971107544141252,1,4,2029.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,0,3,2,2.5,7,0.021869983948635634,1,4,3949.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,16,4,4,2,2.8,9,0.12279293739967898,1,4,6277.0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1
0,3,2,8,4,3,2,2.5,7,0.048154093097913325,1,3,6613.22,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,1,2,4,4,1,0,1.6,1,0.046950240770465494,1,4,1299.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,0,4,2,2.5,7,0.12219101123595505,1,4,4249.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,8,4,3,0,2.13,1,0.009630818619582664,0,4,1369.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,4,4,2,1,2.3,5,0.04775280898876405,0,3,2099.0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,3,2,12,0,3,2,2.5,7,0.02086677367576244,1,4,2699.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,4,1,0,1.35,1,0.046950240770465494,0,4,999.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,4,0,3,2,2.0,5,0.00882825040128411,1,4,1966.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
1,1,2,8,4,1,2,2.5,7,0.046950240770465494,1,3,3759.0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1
0,3,2,8,4,1,2,2.5,4,0.0971107544141252,1,4,1679.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,3,2,2.5,7,0.02086677367576244,1,4,3889.0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,2,2,6,4,1,0,2.4,9,0.0971107544141252,0,5,3127.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,3,2,2.8,9,0.09309791332263243,1,4,8461.0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1
1,3,4,16,4,3,1,2.6,9,0.09309791332263243,1,5,5068.99,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,3,2,4,0,1,2,2.4,5,0.0971107544141252,1,4,1899.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,4,8,4,3,1,2.0,4,0.04494382022471911,0,4,2250.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,32,4,1,2,2.8,9,0.0971107544141252,1,4,4959.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,4,32,4,4,2,2.5,7,0.14847512038523275,1,4,5799.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,2,8,4,3,1,2.5,9,0.048154093097913325,1,4,3439.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,4,4,1,0,2.5,7,0.046950240770465494,0,4,1629.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,8,4,4,0,2.3,7,0.10995184590690209,1,5,2299.0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1
0,2,2,8,"windows 7 professional 32-bit, windows 7 professional 64-bit, windows 10 professional",3,1,1.9,7,0.009630818619582664,0,3,3399.0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1
0,3,2,4,4,1,0,1.9,2,0.0971107544141252,0,3,1899.0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1
1,3,4,16,4,4,2,2.6,9,0.14847512038523275,1,5,5899.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,1,2,2.8,9,0.0971107544141252,1,4,5991.24,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1
0,2,2,6,4,3,0,2.1,2,0.02247191011235955,0,5,2059.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,2,2,8,4,3,0,1.9,7,0.009630818619582664,0,3,2380.91,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,3,3,8,4,1,2,2.8,9,0.0971107544141252,1,4,4059.19,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
1,1,2,8,4,3,0,2.6,7,0.009630818619582664,1,4,3422.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
0,3,2,8,4,3,2,2.7,9,0.02247191011235955,1,2,4649.0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
1,3,4,8,0,4,2,2.6,9,0.1472712680577849,1,5,4309.0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1
0,1,2,4,4,1,0,1.6,1,0.0971107544141252,1,4,1399.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,1,2,4,4,1,0,1.7000000000000002,5,0.046950240770465494,0,4,1458.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,4,3,2,2.1,2,0.00882825040128411,0,4,1749.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,12,4,3,2,2.0,5,0.046950240770465494,1,4,3199.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,8,4,3,0,2.6,7,0.09309791332263243,1,4,3659.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
0,3,2,4,0,1,2,2.5,7,0.0971107544141252,1,4,2419.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,3,2,12,0,1,2,2.5,7,0.0971107544141252,1,4,2499.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,4,2,2.8,9,0.1472712680577849,1,4,6199.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,2,4,4,1,2,2.0,5,0.0971107544141252,1,4,2127.0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1
0,1,2,8,4,3,2,2.0,5,0.04494382022471911,1,4,2929.0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,1,2,8,4,3,0,1.7000000000000002,2,0.02247191011235955,0,4,1839.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,2,3,1,2.1,2,0.02086677367576244,1,4,2009.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,1,2,8,4,3,0,2.5,7,0.009630818619582664,0,4,1899.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,8,0,1,2,2.5,7,0.0971107544141252,1,4,3314.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,7,2,8,4,3,2,2.7,9,0.02247191011235955,1,2,5699.0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
1,3,4,8,4,3,2,2.8,9,0.02247191011235955,1,4,5999.0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,7,4,16,4,3,2,3.0,0,0.048154093097913325,1,4,12684.01,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
0,1,2,4,4,1,0,1.7000000000000002,5,0.046950240770465494,0,4,1335.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,1,2,4,4,1,0,1.6,1,0.046950240770465494,0,4,1188.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,0,1,2,2.6,9,0.0971107544141252,1,5,3887.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,2,8,4,4,0,2.3,7,0.1601123595505618,1,5,2899.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,1,2,16,4,2,0,2.3,7,0.046950240770465494,0,1,2851.62,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,1,4,8,4,1,0,1.8,3,0.0971107544141252,0,4,1199.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,3,2,2.8,9,0.04494382022471911,1,4,6434.0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1
1,3,4,8,0,3,2,2.5,7,0.09309791332263243,1,4,6226.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,3,2,12,4,1,2,2.5,7,0.0971107544141252,1,4,2999.0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
1,1,2,4,4,3,1,1.9,5,0.00882825040128411,1,4,2129.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,2,8,4,1,0,2.5,9,0.0971107544141252,1,4,3199.0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,8,4,3,2,2.8,9,0.02086677367576244,1,4,4199.0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1
1,3,4,8,4,4,2,2.8,9,0.12219101123595505,1,4,4549.0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
1,3,4,4,4,1,2,2.8,9,0.0971107544141252,1,4,3749.0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
0,1,2,4,4,3,0,1.6,1,0.00882825040128411,1,4,1449.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
1,3,2,16,4,1,1,2.5,9,0.0971107544141252,1,4,2999.0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1
0,1,2,4,4,1,2,2.1,2,0.046950240770465494,0,4,1299.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
1,3,4,16,4,3,2,2.5,7,0.02247191011235955,1,4,5139.0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
0,1,4,4,0,1,1,1.6,2,0.046950240770465494,1,4,1199.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
0,2,2,12,2,3,0,2.1,2,0.09309791332263243,1,5,3399.0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
